OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,CustomerName,Region,Segment,SignupDate,ProductName,Category,UnitCost,OrderSizeLabel,SegmentType,Quantity_MinMax,UnitPrice_Zscore,OrderYear,OrderMonth,OrderMonthName,OrderQuarter,OrderWeekday,YearMonth,Revenue,Cost,Profit,ProfitMargin%,CustomerLifetimeSpend,CustomerTier,AOV
ORD000698,CUST0115,PRD0037,2023-01-10,10.0,38.5,Customer_115,East,Corporate,2023-08-30,Product_37,Furniture,25.47,Regular,B2B,0.43902439024390244,-1.4086091798070604,2023,1,January,1,Tuesday,2023-01,385.0,254.7,130.3,33.84,19580.71,High Value,385.0
ORD000699,CUST0186,PRD0038,2023-09-22,13.0,199.83,Customer_186,North,Home Office,2023-12-19,Product_38,Office Supplies,137.96,Bulk,B2B-Home,0.5853658536585366,-0.6233044260816448,2023,9,September,3,Friday,2023-09,2597.79,1793.48,804.31,30.96,4978.91,Low Value,2597.79
ORD000700,CUST0067,PRD0021,2024-03-13,11.0,472.24,Customer_67,West,Corporate,2022-09-11,Product_21,Office Supplies,224.92,Bulk,B2B,0.4878048780487805,0.7027035573209489,2024,3,March,1,Wednesday,2024-03,5194.64,2474.12,2720.5200000000004,52.37,7942.08,Low Value,5194.64
ORD000701,CUST0056,PRD0054,2023-09-04,8.0,103.87,Customer_56,West,Corporate,2022-04-04,Product_54,Office Supplies,54.1,Regular,B2B,0.34146341463414637,-1.090408152403413,2023,9,September,3,Monday,2023-09,830.96,432.8,398.16,47.92,19286.059999999998,Medium Value,830.96
ORD000702,CUST0040,PRD0040,2024-10-28,13.0,37.04,Customer_40,East,Home Office,2023-12-05,Product_40,Groceries,30.03,Bulk,B2B-Home,0.5853658536585366,-1.4157160101575166,2024,10,October,4,Monday,2024-10,481.52,390.39,91.13,18.93,15046.16,Medium Value,481.52
ORD000703,CUST0098,PRD0039,2024-06-29,13.0,112.92,Customer_98,West,Consumer,2023-11-06,Product_39,Electronics,58.09,Bulk,B2C,0.5853658536585366,-1.046355539614626,2024,6,June,2,Saturday,2024-06,1467.96,755.1700000000001,712.79,48.56,26418.614999999998,High Value,1467.96
ORD000704,CUST0040,PRD0021,2024-05-13,6.0,472.24,Customer_40,East,Home Office,2023-12-05,Product_21,Office Supplies,224.92,Regular,B2B-Home,0.24390243902439024,0.7027035573209489,2024,5,May,2,Monday,2024-05,2833.44,1349.52,1483.92,52.37,15046.16,Medium Value,2833.44
ORD000705,CUST0091,PRD0010,2023-05-09,12.0,260.5,Customer_91,West,Consumer,2023-05-12,Product_10,Furniture,167.11,Bulk,B2C,0.5365853658536586,-0.32798155117604166,2023,5,May,2,Tuesday,2023-05,3126.0,2005.3200000000002,1120.6799999999998,35.85,4042.44,Low Value,3126.0
ORD000706,CUST0205,PRD0038,2024-11-02,10.0,199.83,Customer_205,West,Home Office,2023-07-23,Product_38,Office Supplies,137.96,Regular,B2B-Home,0.43902439024390244,-0.6233044260816448,2024,11,November,4,Saturday,2024-11,1998.3000000000002,1379.6000000000001,618.7,30.96,14569.19,Medium Value,1998.3000000000002
ORD000707,CUST0237,PRD0046,2024-08-23,14.0,400.12,Customer_237,South,Home Office,2023-06-01,Product_46,Office Supplies,305.29,Bulk,B2B-Home,0.6341463414634146,0.35164560877649365,2024,8,August,3,Friday,2024-08,5601.68,4274.06,1327.62,23.7,24063.03,High Value,5601.68
ORD000708,CUST0033,PRD0004,2024-08-27,9.0,110.29,Customer_33,West,Corporate,2023-08-24,Product_4,Electronics,78.69,Regular,B2B,0.3902439024390244,-1.059157569629489,2024,8,August,3,Tuesday,2024-08,992.61,708.21,284.4,28.65,7098.120000000001,Low Value,992.61
ORD000709,CUST0006,PRD0060,2023-11-23,7.0,320.42,Customer_6,West,Home Office,2022-04-16,Product_60,Groceries,231.92,Regular,B2B-Home,0.2926829268292683,-0.036309445286083736,2023,11,November,4,Thursday,2023-11,2242.94,1623.4399999999998,619.5000000000002,27.62,14393.55,Medium Value,2242.94
ORD000710,CUST0216,PRD0057,2024-02-08,10.0,133.48,Customer_216,North,Home Office,2022-08-03,Product_57,Electronics,76.59,Regular,B2B-Home,0.43902439024390244,-0.9462757916657354,2024,2,February,1,Thursday,2024-02,1334.8,765.9000000000001,568.8999999999999,42.62,14688.54,Medium Value,1334.8
ORD000711,CUST0147,PRD0045,2024-09-20,5.0,554.21,Customer_147,East,Consumer,2022-07-11,Product_45,Clothing,274.19,Regular,B2C,0.1951219512195122,1.1017082722708798,2024,9,September,3,Friday,2024-09,2771.05,1370.95,1400.1000000000001,50.53,15997.035,Medium Value,2771.05
ORD000712,CUST0080,PRD0020,2024-08-28,8.0,532.93,Customer_80,West,Corporate,2023-10-21,Product_20,Furniture,372.1,Regular,B2B,0.34146341463414637,0.998123786066969,2024,8,August,3,Wednesday,2024-08,4263.44,2976.8,1286.6399999999994,30.18,20842.22,High Value,4263.44
ORD000713,CUST0168,PRD0017,2024-11-05,2.0,160.45,Customer_168,East,Home Office,2024-05-30,Product_17,Clothing,106.87,Regular,B2B-Home,0.04878048780487805,-0.8149941378631292,2024,11,November,4,Tuesday,2024-11,320.9,213.74,107.15999999999997,33.39,8955.15,Low Value,320.9
ORD000714,CUST0092,PRD0055,2024-09-02,8.0,540.73,Customer_92,West,Corporate,2024-06-14,Product_55,Groceries,293.69,Regular,B2B,0.34146341463414637,1.0360917838296808,2024,9,September,3,Monday,2024-09,4325.84,2349.52,1976.3200000000002,45.69,32693.739999999998,High Value,4325.84
ORD000715,CUST0097,PRD0007,2024-09-16,4.0,723.68,Customer_97,South,Consumer,2023-11-21,Product_7,Clothing,359.22,Regular,B2C,0.14634146341463414,1.9266360390460988,2024,9,September,3,Monday,2024-09,2894.72,1436.88,1457.8399999999997,50.36,12131.01,Medium Value,2894.72
ORD000716,CUST0059,PRD0004,2023-12-25,9.0,110.29,Customer_59,East,Consumer,2022-07-23,Product_4,Electronics,78.69,Regular,B2C,0.3902439024390244,-1.059157569629489,2023,12,December,4,Monday,2023-12,992.61,708.21,284.4,28.65,18452.66,Medium Value,992.61
ORD000717,CUST0059,PRD0029,2024-08-25,12.0,154.64,Customer_59,East,Consumer,2022-07-23,Product_29,Furniture,100.75,Bulk,B2C,0.5365853658536586,-0.8432754285043285,2024,8,August,3,Sunday,2024-08,1855.6799999999998,1209.0,646.6799999999998,34.85,18452.66,Medium Value,1855.6799999999998
ORD000718,CUST0048,PRD0014,2024-12-18,1.0,635.89,Customer_48,East,Home Office,2023-10-18,Product_14,Office Supplies,387.94,Regular,B2B-Home,0.0,1.4993013565347606,2024,12,December,4,Wednesday,2024-12,635.89,387.94,247.95,38.99,4421.28,Low Value,635.89
ORD000719,CUST0169,PRD0003,2023-01-17,7.0,136.62,Customer_169,East,Home Office,2022-03-03,Product_3,Electronics,68.47,Regular,B2B-Home,0.2926829268292683,-0.9309912387202336,2023,1,January,1,Tuesday,2023-01,956.34,479.28999999999996,477.05000000000007,49.88,18288.989999999998,Medium Value,956.34
ORD000720,CUST0013,PRD0024,2023-10-01,6.0,650.79,Customer_13,East,Home Office,2023-08-27,Product_24,Groceries,308.95,Regular,B2B-Home,0.24390243902439024,1.5718299676455811,2023,10,October,4,Sunday,2023-10,3904.74,1853.6999999999998,2051.04,52.53,12595.68,Medium Value,3904.74
ORD000721,CUST0107,PRD0037,2024-11-15,8.0,38.5,Customer_107,South,Corporate,2023-02-21,Product_37,Furniture,25.47,Regular,B2B,0.34146341463414637,-1.4086091798070604,2024,11,November,4,Friday,2024-11,308.0,203.76,104.24000000000001,33.84,10106.86,Medium Value,308.0
ORD000722,CUST0045,PRD0016,2023-04-26,5.0,544.93,Customer_45,West,Corporate,2022-09-04,Product_16,Office Supplies,327.74,Regular,B2B,0.1951219512195122,1.0565360903172945,2023,4,April,2,Wednesday,2023-04,2724.6499999999996,1638.7,1085.9499999999996,39.86,29981.27,High Value,2724.6499999999996
ORD000723,CUST0089,PRD0058,2024-11-23,1.0,45.4,Customer_89,West,Consumer,2024-01-29,Product_58,Electronics,31.27,Regular,B2C,0.0,-1.3750221048631235,2024,11,November,4,Saturday,2024-11,45.4,31.27,14.129999999999999,31.12,15199.720000000001,Medium Value,45.4
ORD000724,CUST0181,PRD0055,2023-04-01,1.0,540.73,Customer_181,North,Corporate,2022-08-21,Product_55,Groceries,293.69,Regular,B2B,0.0,1.0360917838296808,2023,4,April,2,Saturday,2023-04,540.73,293.69,247.04000000000002,45.69,9609.62,Medium Value,540.73
ORD000725,CUST0170,PRD0052,2023-03-23,9.0,476.07,Customer_170,South,Consumer,2023-08-19,Product_52,Furniture,333.09,Regular,B2C,0.3902439024390244,0.7213468177608444,2023,3,March,1,Thursday,2023-03,4284.63,2997.81,1286.8200000000002,30.03,14979.23,Medium Value,4284.63
ORD000726,CUST0100,PRD0004,2023-11-20,10.0,110.29,Customer_100,North,Home Office,2023-06-29,Product_4,Electronics,78.69,Regular,B2B-Home,0.43902439024390244,-1.059157569629489,2023,11,November,4,Monday,2023-11,1102.9,786.9,316.0000000000001,28.65,21793.51,High Value,1102.9
ORD000727,CUST0191,PRD0056,2023-04-24,6.0,711.44,Customer_191,East,Home Office,2023-05-21,Product_56,Groceries,375.64,Regular,B2B-Home,0.24390243902439024,1.8670554887107675,2023,4,April,2,Monday,2023-04,4268.64,2253.84,2014.8000000000002,47.2,16809.71,Medium Value,4268.64
ORD000728,CUST0155,PRD0024,2023-02-27,10.0,650.79,Customer_155,North,Consumer,2022-07-09,Product_24,Groceries,308.95,Regular,B2C,0.43902439024390244,1.5718299676455811,2023,2,February,1,Monday,2023-02,6507.9,3089.5,3418.3999999999996,52.53,7936.11,Low Value,6507.9
ORD000729,CUST0166,PRD0034,2023-06-03,5.0,138.13,Customer_166,North,Corporate,2024-03-08,Product_34,Clothing,65.97,Regular,B2B,0.1951219512195122,-0.9236410237687344,2023,6,June,2,Saturday,2023-06,690.65,329.85,360.79999999999995,52.24,29296.449999999997,High Value,690.65
ORD000730,CUST0188,PRD0030,2024-02-08,1.0,67.45,Customer_188,East,Home Office,2023-01-19,Product_30,Clothing,50.36,Regular,B2B-Home,0.0,-1.2676894958031506,2024,2,February,1,Thursday,2024-02,67.45,50.36,17.090000000000003,25.34,11685.11,Medium Value,67.45
ORD000731,CUST0007,PRD0018,2024-09-19,6.0,141.2,Customer_7,North,Unknown,2023-11-01,Product_18,Groceries,72.5,Regular,,0.24390243902439024,-0.9086972092646928,2024,9,September,3,Thursday,2024-09,847.1999999999999,435.0,412.19999999999993,48.65,17978.420000000002,Medium Value,847.1999999999999
ORD000732,CUST0133,PRD0019,2023-09-23,6.0,458.22,Customer_133,North,Home Office,2023-05-16,Product_19,Furniture,269.11,Regular,B2B-Home,0.24390243902439024,0.6344585151884856,2023,9,September,3,Saturday,2023-09,2749.32,1614.66,1134.66,41.27,27927.370000000003,High Value,2749.32
ORD000733,CUST0235,PRD0031,2023-11-11,3.0,490.91,Customer_235,West,Corporate,2023-09-26,Product_31,Electronics,246.19,Regular,B2B,0.0975609756097561,0.7935833673504136,2023,11,November,4,Saturday,2023-11,1472.73,738.5699999999999,734.1600000000001,49.85,6968.360000000001,Low Value,1472.73
ORD000734,CUST0045,PRD0060,2024-12-15,13.0,320.42,Customer_45,West,Corporate,2022-09-04,Product_60,Groceries,231.92,Bulk,B2B,0.5853658536585366,-0.036309445286083736,2024,12,December,4,Sunday,2024-12,4165.46,3014.96,1150.5,27.62,29981.27,High Value,4165.46
ORD000735,CUST0058,PRD0060,2023-02-10,8.0,320.42,Customer_58,North,Home Office,2023-03-29,Product_60,Groceries,231.92,Regular,B2B-Home,0.34146341463414637,-0.036309445286083736,2023,2,February,1,Friday,2023-02,2563.36,1855.36,708.0000000000002,27.62,6030.64,Low Value,2563.36
ORD000736,CUST0249,PRD0019,2023-04-15,14.0,458.22,Customer_249,North,Home Office,2023-05-26,Product_19,Furniture,269.11,Bulk,B2B-Home,0.6341463414634146,0.6344585151884856,2023,4,April,2,Saturday,2023-04,6415.08,3767.54,2647.54,41.27,23289.71,High Value,6415.08
ORD000737,CUST0243,PRD0049,2023-07-12,1.0,267.83,Customer_243,West,Consumer,2023-05-11,Product_49,Groceries,167.68,Regular,B2C,0.0,-0.29230136866313466,2023,7,July,3,Wednesday,2023-07,267.83,167.68,100.14999999999998,37.39,13410.079999999998,Medium Value,267.83
ORD000738,CUST0031,PRD0046,2024-02-05,1.0,400.12,Customer_31,North,Home Office,2022-04-28,Product_46,Office Supplies,305.29,Regular,B2B-Home,0.0,0.35164560877649365,2024,2,February,1,Monday,2024-02,400.12,305.29,94.82999999999998,23.7,17397.95,Medium Value,400.12
ORD000739,CUST0023,PRD0019,2023-10-05,6.0,458.22,Customer_23,South,Corporate,2023-10-03,Product_19,Furniture,269.11,Regular,B2B,0.24390243902439024,0.6344585151884856,2023,10,October,4,Thursday,2023-10,2749.32,1614.66,1134.66,41.27,9435.74,Medium Value,2749.32
ORD000740,CUST0170,PRD0022,2023-12-20,10.0,365.55,Customer_170,South,Consumer,2023-08-19,Product_22,Office Supplies,230.79,Regular,B2C,0.43902439024390244,0.18336949561534813,2023,12,December,4,Wednesday,2023-12,3655.5,2307.9,1347.6,36.86,14979.23,Medium Value,3655.5
ORD000741,CUST0138,PRD0024,2024-08-02,13.0,650.79,Customer_138,North,Corporate,2023-01-11,Product_24,Groceries,308.95,Bulk,B2B,0.5853658536585366,1.5718299676455811,2024,8,August,3,Friday,2024-08,8460.27,4016.35,4443.92,52.53,13040.19,Medium Value,8460.27
ORD000742,CUST0160,PRD0045,2024-12-09,1.0,554.21,Customer_160,West,Corporate,2023-11-26,Product_45,Clothing,274.19,Regular,B2B,0.0,1.1017082722708798,2024,12,December,4,Monday,2024-12,554.21,274.19,280.02000000000004,50.53,13726.23,Medium Value,554.21
ORD000743,CUST0107,PRD0012,2023-09-13,6.0,78.44,Customer_107,South,Corporate,2023-02-21,Product_12,Furniture,49.26,Regular,B2B,0.24390243902439024,-1.2141935604938943,2023,9,September,3,Wednesday,2023-09,470.64,295.56,175.07999999999998,37.2,10106.86,Medium Value,470.64
ORD000744,CUST0181,PRD0030,2024-10-12,1.0,67.45,Customer_181,North,Corporate,2022-08-21,Product_30,Clothing,50.36,Regular,B2B,0.0,-1.2676894958031506,2024,10,October,4,Saturday,2024-10,67.45,50.36,17.090000000000003,25.34,9609.62,Medium Value,67.45
ORD000745,CUST0158,PRD0058,2024-10-22,14.0,45.4,Customer_158,South,Corporate,2024-02-19,Product_58,Electronics,31.27,Bulk,B2B,0.6341463414634146,-1.3750221048631235,2024,10,October,4,Tuesday,2024-10,635.6,437.78,197.82000000000005,31.12,18382.7,Medium Value,635.6
ORD000746,CUST0039,PRD0038,2023-04-09,13.0,199.83,Customer_39,North,Consumer,2022-07-08,Product_38,Office Supplies,137.96,Bulk,B2C,0.5853658536585366,-0.6233044260816448,2023,4,April,2,Sunday,2023-04,2597.79,1793.48,804.31,30.96,22167.1,High Value,2597.79
ORD000747,CUST0159,PRD0053,2024-08-10,6.0,742.35,Customer_159,North,Consumer,2023-01-04,Product_53,Office Supplies,386.19,Regular,B2C,0.24390243902439024,2.0175158490755636,2024,8,August,3,Saturday,2024-08,4454.1,2317.14,2136.9600000000005,47.98,13921.130000000001,Medium Value,4454.1
ORD000748,CUST0082,PRD0031,2023-10-09,3.0,490.91,Customer_82,West,Home Office,2023-08-31,Product_31,Electronics,246.19,Regular,B2B-Home,0.0975609756097561,0.7935833673504136,2023,10,October,4,Monday,2023-10,1472.73,738.5699999999999,734.1600000000001,49.85,15303.380000000001,Medium Value,1472.73
ORD000749,CUST0100,PRD0036,2024-02-07,14.0,291.11,Customer_100,North,Home Office,2023-06-29,Product_36,Clothing,215.37,Bulk,B2B-Home,0.6341463414634146,-0.17898149841750338,2024,2,February,1,Wednesday,2024-02,4075.54,3015.1800000000003,1060.3599999999997,26.02,21793.51,High Value,4075.54
ORD000750,CUST0002,PRD0019,2023-04-19,14.0,458.22,Customer_2,West,Consumer,2023-10-18,Product_19,Furniture,269.11,Bulk,B2C,0.6341463414634146,0.6344585151884856,2023,4,April,2,Wednesday,2023-04,6415.08,3767.54,2647.54,41.27,13901.66,Medium Value,6415.08
ORD000751,CUST0206,PRD0048,2024-11-30,8.0,253.91,Customer_206,North,Corporate,2022-02-08,Product_48,Electronics,191.27,Regular,B2B,0.34146341463414637,-0.360059641593512,2024,11,November,4,Saturday,2024-11,2031.28,1530.16,501.1199999999999,24.67,14861.295,Medium Value,2031.28
ORD000752,CUST0077,PRD0045,2023-07-18,13.0,554.21,Customer_77,West,Home Office,2022-06-29,Product_45,Clothing,274.19,Bulk,B2B-Home,0.5853658536585366,1.1017082722708798,2023,7,July,3,Tuesday,2023-07,7204.7300000000005,3564.47,3640.2600000000007,50.53,13978.36,Medium Value,7204.7300000000005
ORD000753,CUST0221,PRD0036,2023-10-30,6.0,291.11,Customer_221,East,Unknown,2024-01-21,Product_36,Clothing,215.37,Regular,,0.24390243902439024,-0.17898149841750338,2023,10,October,4,Monday,2023-10,1746.66,1292.22,454.44000000000005,26.02,18324.27,Medium Value,1746.66
ORD000754,CUST0012,PRD0030,2023-11-23,13.0,67.45,Customer_12,East,Consumer,2024-02-26,Product_30,Clothing,50.36,Bulk,B2C,0.5853658536585366,-1.2676894958031506,2023,11,November,4,Thursday,2023-11,876.85,654.68,222.17000000000007,25.34,18815.17,Medium Value,876.85
ORD000755,CUST0039,PRD0055,2023-06-03,11.0,540.73,Customer_39,North,Consumer,2022-07-08,Product_55,Groceries,293.69,Bulk,B2C,0.4878048780487805,1.0360917838296808,2023,6,June,2,Saturday,2023-06,5948.030000000001,3230.59,2717.4400000000005,45.69,22167.1,High Value,5948.030000000001
ORD000756,CUST0194,PRD0049,2024-07-05,13.0,267.83,Customer_194,East,Corporate,2024-06-03,Product_49,Groceries,167.68,Bulk,B2B,0.5853658536585366,-0.29230136866313466,2024,7,July,3,Friday,2024-07,3481.79,2179.84,1301.9499999999998,37.39,18051.27,Medium Value,3481.79
ORD000757,CUST0224,PRD0055,2024-10-06,1.0,540.73,Customer_224,West,Home Office,2022-03-15,Product_55,Groceries,293.69,Regular,B2B-Home,0.0,1.0360917838296808,2024,10,October,4,Sunday,2024-10,540.73,293.69,247.04000000000002,45.69,9256.22,Low Value,540.73
ORD000758,CUST0013,PRD0033,2024-02-09,5.0,406.65,Customer_13,East,Home Office,2023-08-27,Product_33,Groceries,234.59,Regular,B2B-Home,0.1951219512195122,0.3834316376727122,2024,2,February,1,Friday,2024-02,2033.25,1172.95,860.3,42.31,12595.68,Medium Value,2033.25
ORD000759,CUST0046,PRD0018,2024-04-06,8.0,141.2,Customer_46,West,Home Office,2022-03-17,Product_18,Groceries,72.5,Regular,B2B-Home,0.34146341463414637,-0.9086972092646928,2024,4,April,2,Saturday,2024-04,1129.6,580.0,549.5999999999999,48.65,28122.76,High Value,1129.6
ORD000760,CUST0155,PRD0052,2023-05-12,3.0,476.07,Customer_155,North,Consumer,2022-07-09,Product_52,Furniture,333.09,Regular,B2C,0.0975609756097561,0.7213468177608444,2023,5,May,2,Friday,2023-05,1428.21,999.27,428.94000000000005,30.03,7936.11,Low Value,1428.21
ORD000761,CUST0113,PRD0049,2023-03-25,12.0,267.83,Customer_113,West,Consumer,2023-02-01,Product_49,Groceries,167.68,Bulk,B2C,0.5365853658536586,-0.29230136866313466,2023,3,March,1,Saturday,2023-03,3213.96,2012.16,1201.8,37.39,9162.11,Low Value,3213.96
ORD000762,CUST0233,PRD0059,2024-02-03,6.0,460.22,Customer_233,West,Corporate,2023-01-28,Product_59,Groceries,297.74,Regular,B2B,0.24390243902439024,0.6441938992302065,2024,2,February,1,Saturday,2024-02,2761.32,1786.44,974.8800000000001,35.3,14605.84,Medium Value,2761.32
ORD000763,CUST0017,PRD0028,2024-09-19,5.0,375.61,Customer_17,West,Corporate,2023-04-19,Product_28,Electronics,205.51,Regular,B2B,0.1951219512195122,0.23233847734520421,2024,9,September,3,Thursday,2024-09,1878.0500000000002,1027.55,850.5000000000002,45.29,15212.76,Medium Value,1878.0500000000002
ORD000764,CUST0104,PRD0059,2023-04-19,6.0,460.22,Customer_104,West,Home Office,2022-09-25,Product_59,Groceries,297.74,Regular,B2B-Home,0.24390243902439024,0.6441938992302065,2023,4,April,2,Wednesday,2023-04,2761.32,1786.44,974.8800000000001,35.3,17920.66,Medium Value,2761.32
ORD000765,CUST0223,PRD0047,2023-08-09,10.0,491.72,Customer_223,South,Corporate,2022-01-09,Product_47,Furniture,240.28,Regular,B2B,0.43902439024390244,0.7975261978873105,2023,8,August,3,Wednesday,2023-08,4917.200000000001,2402.8,2514.4000000000005,51.13,15030.25,Medium Value,4917.200000000001
ORD000766,CUST0098,PRD0011,2024-07-06,1.0,816.42,Customer_98,West,Consumer,2023-11-06,Product_11,Groceries,393.04,Regular,B2C,0.0,2.3780657970606964,2024,7,July,3,Saturday,2024-07,816.42,393.04,423.37999999999994,51.86,26418.614999999998,High Value,816.42
ORD000767,CUST0188,PRD0057,2024-01-03,7.0,133.48,Customer_188,East,Home Office,2023-01-19,Product_57,Electronics,76.59,Regular,B2B-Home,0.2926829268292683,-0.9462757916657354,2024,1,January,1,Wednesday,2024-01,934.3599999999999,536.13,398.2299999999999,42.62,11685.11,Medium Value,934.3599999999999
ORD000768,CUST0192,PRD0060,2023-05-27,9.0,320.42,Customer_192,East,Corporate,2023-01-02,Product_60,Groceries,231.92,Regular,B2B,0.3902439024390244,-0.036309445286083736,2023,5,May,2,Saturday,2023-05,2883.78,2087.2799999999997,796.5000000000005,27.62,10536.52,Medium Value,2883.78
ORD000769,CUST0088,PRD0054,2023-04-22,2.0,103.87,Customer_88,North,Consumer,2022-12-02,Product_54,Office Supplies,54.1,Regular,B2C,0.04878048780487805,-1.090408152403413,2023,4,April,2,Saturday,2023-04,207.74,108.2,99.54,47.92,18964.23,Medium Value,207.74
ORD000770,CUST0109,PRD0045,2024-09-06,10.0,554.21,Customer_109,South,Corporate,2024-04-21,Product_45,Clothing,274.19,Regular,B2B,0.43902439024390244,1.1017082722708798,2024,9,September,3,Friday,2024-09,5542.1,2741.9,2800.2000000000003,50.53,11517.170000000002,Medium Value,5542.1
ORD000771,CUST0163,PRD0033,2024-07-11,5.0,406.65,Customer_163,West,Consumer,2022-08-05,Product_33,Groceries,234.59,Regular,B2C,0.1951219512195122,0.3834316376727122,2024,7,July,3,Thursday,2024-07,2033.25,1172.95,860.3,42.31,3308.28,Low Value,2033.25
ORD000772,CUST0240,PRD0017,2024-05-08,10.0,160.45,Customer_240,West,Consumer,2023-02-26,Product_17,Clothing,106.87,Regular,B2C,0.43902439024390244,-0.8149941378631292,2024,5,May,2,Wednesday,2024-05,1604.5,1068.7,535.8,33.39,7942.71,Low Value,1604.5
ORD000773,CUST0070,PRD0006,2024-05-19,4.0,100.25,Customer_70,South,Home Office,2022-01-23,Product_6,Groceries,73.48,Regular,B2B-Home,0.14634146341463414,-1.108029197518928,2024,5,May,2,Sunday,2024-05,401.0,293.92,107.07999999999998,26.7,11016.12,Medium Value,401.0
ORD000774,CUST0211,PRD0004,2024-04-19,6.0,110.29,Customer_211,East,Consumer,2023-02-02,Product_4,Electronics,78.69,Regular,B2C,0.24390243902439024,-1.059157569629489,2024,4,April,2,Friday,2024-04,661.74,472.14,189.60000000000002,28.65,7202.4400000000005,Low Value,661.74
ORD000775,CUST0158,PRD0020,2023-09-28,6.0,532.93,Customer_158,South,Corporate,2024-02-19,Product_20,Furniture,372.1,Regular,B2B,0.24390243902439024,0.998123786066969,2023,9,September,3,Thursday,2023-09,3197.58,2232.6000000000004,964.9799999999996,30.18,18382.7,Medium Value,3197.58
ORD000776,CUST0199,PRD0048,2024-02-25,11.0,253.91,Customer_199,North,Corporate,2024-06-09,Product_48,Electronics,191.27,Bulk,B2B,0.4878048780487805,-0.360059641593512,2024,2,February,1,Sunday,2024-02,2793.0099999999998,2103.9700000000003,689.0399999999995,24.67,26612.1,High Value,2793.0099999999998
ORD000777,CUST0074,PRD0047,2024-12-07,2.0,491.72,Customer_74,South,Home Office,2024-04-16,Product_47,Furniture,240.28,Regular,B2B-Home,0.04878048780487805,0.7975261978873105,2024,12,December,4,Saturday,2024-12,983.44,480.56,502.88000000000005,51.13,14716.050000000001,Medium Value,983.44
ORD000778,CUST0233,PRD0027,2024-01-02,2.0,370.3,Customer_233,West,Corporate,2023-01-28,Product_27,Electronics,173.05,Regular,B2B,0.04878048780487805,0.20649103271443522,2024,1,January,1,Tuesday,2024-01,740.6,346.1,394.5,53.27,14605.84,Medium Value,740.6
ORD000779,CUST0224,PRD0015,2023-10-07,4.0,547.01,Customer_224,West,Home Office,2022-03-15,Product_15,Office Supplies,346.88,Regular,B2B-Home,0.14634146341463414,1.0666608897206844,2023,10,October,4,Saturday,2023-10,2188.04,1387.52,800.52,36.59,9256.22,Low Value,2188.04
ORD000780,CUST0226,PRD0006,2023-10-10,1.0,100.25,Customer_226,South,Corporate,2022-09-10,Product_6,Groceries,73.48,Regular,B2B,0.0,-1.108029197518928,2023,10,October,4,Tuesday,2023-10,100.25,73.48,26.769999999999996,26.7,33569.15,High Value,100.25
ORD000781,CUST0063,PRD0047,2023-02-09,9.0,491.72,Customer_63,North,Consumer,2022-12-07,Product_47,Furniture,240.28,Regular,B2C,0.3902439024390244,0.7975261978873105,2023,2,February,1,Thursday,2023-02,4425.4800000000005,2162.52,2262.9600000000005,51.13,14462.820000000002,Medium Value,4425.4800000000005
ORD000782,CUST0156,PRD0014,2023-07-08,14.0,635.89,Customer_156,South,Corporate,2024-01-06,Product_14,Office Supplies,387.94,Bulk,B2B,0.6341463414634146,1.4993013565347606,2023,7,July,3,Saturday,2023-07,8902.46,5431.16,3471.2999999999993,38.99,24876.12,High Value,8902.46
ORD000783,CUST0060,PRD0060,2023-06-13,14.0,320.42,Customer_60,North,Consumer,2022-08-06,Product_60,Groceries,231.92,Bulk,B2C,0.6341463414634146,-0.036309445286083736,2023,6,June,2,Tuesday,2023-06,4485.88,3246.8799999999997,1239.0000000000005,27.62,22112.15,High Value,4485.88
ORD000784,CUST0079,PRD0011,2024-06-19,13.0,816.42,Customer_79,East,Consumer,2024-02-01,Product_11,Groceries,393.04,Bulk,B2C,0.5853658536585366,2.3780657970606964,2024,6,June,2,Wednesday,2024-06,10613.46,5109.52,5503.939999999999,51.86,15573.27,Medium Value,10613.46
ORD000785,CUST0222,PRD0039,2024-06-19,7.0,112.92,Customer_222,East,Home Office,2023-08-11,Product_39,Electronics,58.09,Regular,B2B-Home,0.2926829268292683,-1.046355539614626,2024,6,June,2,Wednesday,2024-06,790.44,406.63,383.81000000000006,48.56,20477.29,High Value,790.44
ORD000786,CUST0037,PRD0009,2023-01-04,12.0,365.6,Customer_37,West,Consumer,2024-06-15,Product_9,Clothing,212.18,Bulk,B2C,0.5365853658536586,0.1836128802163912,2023,1,January,1,Wednesday,2023-01,4387.200000000001,2546.16,1841.0400000000009,41.96,26289.41,High Value,4387.200000000001
ORD000787,CUST0221,PRD0026,2023-10-17,7.0,174.95,Customer_221,East,Unknown,2024-01-21,Product_26,Furniture,132.85,Regular,,0.2926829268292683,-0.7444126035606528,2023,10,October,4,Tuesday,2023-10,1224.6499999999999,929.9499999999999,294.69999999999993,24.06,18324.27,Medium Value,1224.6499999999999
ORD000788,CUST0022,PRD0016,2024-03-08,3.0,544.93,Customer_22,North,Corporate,2023-01-28,Product_16,Office Supplies,327.74,Regular,B2B,0.0975609756097561,1.0565360903172945,2024,3,March,1,Friday,2024-03,1634.79,983.22,651.5699999999999,39.86,5791.74,Low Value,1634.79
