OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice
ORD000848,CUST0032,PRD0024,2023-01-10,10.0,650.79
ORD000849,CUST0130,PRD0044,2024-12-26,6.0,162.81
ORD000850,CUST0175,PRD0042,2024-05-19,2.0,259.69
ORD000851,CUST0206,PRD0030,2024-07-13,221.0,67.45
ORD000852,CUST0084,PRD0022,2024-03-11,5.0,365.55
ORD000853,CUST0022,PRD0028,2023-04-21,5.0,375.61
ORD000854,CUST0203,PRD0007,2023-06-02,13.0,723.68
ORD000855,CUST0027,PRD0035,2024-09-26,7.0,387.88
ORD000856,CUST0195,PRD0055,2023-04-12,12.0,540.73
ORD000857,CUST0081,PRD0028,2023-07-10,2.0,375.61
ORD000858,CUST0126,PRD0014,2024-12-29,11.0,635.89
ORD000859,CUST0236,PRD0056,2024-07-16,14.0,711.44
ORD000860,CUST0184,PRD0010,2023-03-22,13.0,260.5
ORD000861,CUST0092,PRD0016,2024-05-03,7.0,544.93
ORD000862,CUST0221,PRD0016,2023-03-29,5.0,544.93
ORD000863,CUST0021,PRD0054,2023-07-13,14.0,103.87
ORD000864,CUST0047,PRD0031,2023-04-14,6.0,490.91
ORD000865,CUST0208,PRD0042,2023-04-06,8.0,259.69
ORD000866,CUST0101,PRD0025,2024-02-27,10.0,143.9
ORD000867,CUST0187,PRD0013,2023-07-17,13.0,326.99
ORD000868,CUST0084,PRD0006,2023-01-01,14.0,100.25
ORD000869,CUST0006,PRD0044,2024-02-11,12.0,162.81
ORD000870,CUST0147,PRD0009,2024-01-13,4.0,365.6
ORD000871,CUST0185,PRD0045,2023-06-16,13.0,554.21
ORD000872,CUST0197,PRD0036,2024-05-23,7.0,291.11
ORD000873,CUST0131,PRD0056,2024-09-29,6.0,711.44
ORD000874,CUST0001,PRD0043,2023-11-09,10.0,674.74
ORD000875,CUST0058,PRD0020,2024-08-15,2.0,532.93
ORD000876,CUST0124,PRD0018,2024-02-22,8.0,141.2
ORD000877,CUST0166,PRD0058,2024-11-11,10.0,45.4
ORD000878,CUST0015,PRD0043,2024-04-21,9.0,674.74
ORD000879,CUST0162,PRD0057,2023-03-14,5.0,133.48
ORD000880,CUST0189,PRD0021,2023-05-21,10.0,472.24
ORD000881,CUST0163,PRD0004,2024-08-04,4.0,110.29
ORD000882,CUST0064,PRD0050,2023-09-19,6.0,285.21
ORD000883,CUST0241,PRD0033,2023-12-06,8.0,406.65
ORD000884,CUST0025,PRD0027,2023-11-04,11.0,370.3
ORD000885,CUST0024,PRD0007,2023-09-02,3.0,723.68
ORD000886,CUST0012,PRD0006,2024-05-29,10.0,100.25
ORD000887,CUST0018,PRD0015,2023-12-03,11.0,547.01
ORD000888,CUST0015,PRD0018,2024-07-28,11.0,
ORD000889,CUST0236,PRD0032,2024-07-14,1.0,216.61
ORD000890,CUST0208,PRD0056,2023-03-17,4.0,711.44
ORD000891,CUST0027,PRD0011,2023-06-24,4.0,816.42
ORD000892,CUST0072,PRD0020,2023-04-19,1.0,532.93
ORD000893,CUST0060,PRD0024,2023-07-02,9.0,650.79
ORD000894,CUST0174,PRD0015,2023-07-11,3.0,547.01
ORD000895,CUST0217,PRD0048,2023-03-06,5.0,253.91
ORD000896,CUST0145,PRD0007,2024-04-18,6.0,723.68
ORD000897,CUST0093,PRD0021,2023-04-10,8.0,472.24
ORD000898,CUST0053,PRD0042,2024-06-27,6.0,259.69
ORD000899,CUST0008,PRD0026,2023-05-08,3.0,174.95
ORD000900,CUST0079,PRD0044,2024-03-27,6.0,162.81
ORD000901,CUST0027,PRD0056,2024-01-04,1.0,711.44
ORD000902,CUST0174,PRD0014,2023-02-12,4.0,635.89
ORD000903,CUST0050,PRD0057,2024-02-23,6.0,133.48
ORD000904,CUST0244,PRD0037,2024-05-02,7.0,38.5
ORD000905,CUST0199,PRD0058,2023-03-19,11.0,45.4
ORD000906,CUST0131,PRD0021,2023-09-27,13.0,472.24
ORD000907,CUST0093,PRD0018,2024-11-04,11.0,141.2
ORD000908,CUST0192,PRD0005,2024-12-01,10.0,160.38
ORD000909,CUST0172,PRD0003,2024-12-28,3.0,136.62
ORD000910,CUST0181,PRD0023,2023-11-11,9.0,201.54
ORD000911,CUST0024,PRD0026,2023-06-17,12.0,174.95
ORD000912,CUST0060,PRD0037,2023-12-05,12.0,38.5
ORD000913,CUST0122,PRD0024,2023-07-12,7.0,650.79
ORD000914,CUST0131,PRD0049,2024-03-28,14.0,
ORD000915,CUST0148,PRD0019,2023-10-10,1.0,458.22
ORD000916,CUST0046,PRD0051,2023-12-02,2.0,502.39
ORD000917,CUST0015,PRD0025,2024-01-25,1.0,143.9
ORD000918,CUST0153,PRD0021,2024-06-08,11.0,472.24
ORD000919,CUST0222,PRD0012,2023-08-28,9.0,78.44
ORD000920,CUST0206,PRD0057,2024-04-27,9.0,133.48
ORD000921,CUST0199,PRD0041,2024-10-20,7.0,700.93
ORD000922,CUST0017,PRD0033,2024-12-16,10.0,406.65
ORD000923,CUST0126,PRD0050,2024-08-14,3.0,285.21
ORD000924,CUST0236,PRD0053,2024-07-08,13.0,742.35
ORD000925,CUST0084,PRD0004,2024-04-02,5.0,110.29
ORD000926,CUST0228,PRD0042,2023-03-30,4.0,259.69
ORD000927,CUST0009,PRD0057,2024-10-21,7.0,133.48
ORD000928,CUST0166,PRD0007,2023-04-05,14.0,723.68
ORD000929,CUST0176,PRD0022,2024-03-27,9.0,365.55
ORD000930,CUST0249,PRD0055,2024-03-03,12.0,540.73
ORD000931,CUST0188,PRD0033,2023-05-31,2.0,406.65
ORD000932,CUST0063,PRD0017,2024-05-28,13.0,160.45
ORD000933,CUST0214,PRD0024,2024-01-11,8.0,650.79
ORD000934,CUST0246,PRD0034,2023-01-22,9.0,138.13
ORD000935,CUST0245,PRD0028,2023-11-09,10.0,375.61
ORD000936,CUST0117,PRD0058,2024-06-02,14.0,45.4
ORD000937,CUST0130,PRD0043,2023-07-25,10.0,674.74
ORD000938,CUST0088,PRD0041,2024-01-10,9.0,700.93
ORD000939,CUST0072,PRD0039,2024-03-26,14.0,112.92
ORD000940,CUST0139,PRD0022,2024-09-17,10.0,365.55
ORD000941,CUST0064,PRD0049,2024-08-17,14.0,
ORD000942,CUST0205,PRD0017,2023-06-28,7.0,160.45
ORD000943,CUST0209,PRD0034,2023-07-29,9.0,138.13
ORD000944,CUST0072,PRD0006,2024-05-14,9.0,100.25
ORD000945,CUST0021,PRD0046,2024-04-08,14.0,400.12
ORD000946,CUST0018,PRD0006,2023-05-04,3.0,100.25
ORD000947,CUST0222,PRD0034,2023-04-23,4.0,138.13
ORD000948,CUST0064,PRD0001,2023-01-12,2.0,133.49
ORD000949,CUST0082,PRD0010,2023-05-06,,260.5
ORD000950,CUST0110,PRD0021,2024-07-18,3.0,472.24
ORD000951,CUST0239,PRD0005,2023-11-27,11.0,160.38
ORD000952,CUST0095,PRD0002,2023-10-10,11.0,136.86
ORD000953,CUST0166,PRD0022,2023-05-20,5.0,365.55
ORD000954,CUST0032,PRD0048,2024-02-05,5.0,253.91
ORD000955,CUST0011,PRD0057,2023-04-07,6.0,133.48
ORD000956,CUST0045,PRD0002,2024-05-31,13.0,136.86
ORD000957,CUST0217,PRD0010,2024-07-22,7.0,260.5
ORD000958,CUST0033,PRD0034,2023-03-10,7.0,138.13
ORD000959,CUST0102,PRD0016,2023-04-28,1.0,544.93
ORD000960,CUST0169,PRD0048,2023-02-28,14.0,253.91
ORD000961,CUST0136,PRD0051,2023-02-02,2.0,502.39
ORD000962,CUST0011,PRD0039,2023-11-14,,112.92
ORD000963,CUST0214,PRD0022,2023-02-19,9.0,365.55
ORD000964,CUST0179,PRD0012,2024-05-03,10.0,78.44
ORD000965,CUST0088,PRD0024,2023-01-19,2.0,650.79
ORD000966,CUST0041,PRD0047,2024-12-26,6.0,491.72
ORD000967,CUST0145,PRD0040,2023-07-16,11.0,37.04
ORD000968,CUST0076,PRD0038,2024-03-25,11.0,199.83
ORD000969,CUST0121,PRD0060,2024-07-12,1.0,320.42
ORD000970,CUST0046,PRD0059,2024-11-09,3.0,460.22
ORD000971,CUST0160,PRD0010,2024-03-27,2.0,260.5
ORD000972,CUST0207,PRD0035,2023-10-16,3.0,387.88
ORD000973,CUST0080,PRD0051,2023-05-21,5.0,502.39
ORD000974,CUST0054,PRD0049,2023-03-25,,267.83
ORD000975,CUST0086,PRD0032,2024-11-24,10.0,216.61
ORD000976,CUST0092,PRD0007,2024-01-26,350.0,723.68
ORD000977,CUST0148,PRD0021,2024-08-13,9.0,472.24
ORD000978,CUST0161,PRD0020,2023-08-03,12.0,532.93
ORD000979,CUST0202,PRD0026,2024-06-09,11.0,174.95
ORD000980,CUST0168,PRD0004,2023-08-03,10.0,110.29
ORD000981,CUST0160,PRD0046,2024-02-07,12.0,400.12
ORD000982,CUST0242,PRD0052,2023-05-08,12.0,476.07
ORD000983,CUST0097,PRD0022,2024-04-21,13.0,365.55
ORD000984,CUST0002,PRD0015,2024-02-08,4.0,547.01
ORD000985,CUST0225,PRD0056,2023-01-29,7.0,711.44
ORD000986,CUST0033,PRD0040,2023-12-04,6.0,37.04
ORD000987,CUST0233,PRD0021,2024-12-14,2.0,472.24
ORD000988,CUST0205,PRD0015,2023-12-27,10.0,547.01
ORD000989,CUST0158,PRD0022,2024-07-22,,365.55
ORD000990,CUST0161,PRD0052,2024-01-27,11.0,476.07
ORD000991,CUST0077,PRD0028,2023-08-06,11.0,375.61
ORD000992,CUST0116,PRD0014,2024-07-27,8.0,635.89
ORD000993,CUST0154,PRD0027,2024-10-30,7.0,370.3
ORD000994,CUST0150,PRD0041,2023-07-21,7.0,700.93
ORD000995,CUST0103,PRD0040,2023-01-17,14.0,37.04
ORD000996,CUST0194,PRD0058,2023-11-18,8.0,45.4
ORD000997,CUST0166,PRD0028,2024-06-01,12.0,375.61
ORD000998,CUST0103,PRD0026,2024-07-23,12.0,174.95
ORD000999,CUST0090,PRD0049,2023-11-21,13.0,267.83
ORD001000,CUST0174,PRD0002,2024-02-16,14.0,136.86
ORD001001,CUST0122,PRD0025,2023-11-14,11.0,143.9
ORD001002,CUST0242,PRD0056,2024-11-11,1.0,711.44
ORD001003,CUST0143,PRD0003,2023-03-23,13.0,136.62
ORD001004,CUST0226,PRD0008,2024-04-18,1.0,68.43
ORD001005,CUST0106,PRD0044,2024-04-12,8.0,162.81
ORD001006,CUST0119,PRD0033,2024-02-29,4.0,406.65
ORD001007,CUST0172,PRD0042,2024-11-19,5.0,259.69
ORD001008,CUST0049,PRD0052,2023-07-23,8.0,476.07
ORD001009,CUST0104,PRD0035,2024-08-05,5.0,387.88
ORD001010,CUST0203,PRD0006,2024-01-22,10.0,100.25
ORD001011,CUST0061,PRD0039,2023-04-08,4.0,112.92
ORD001012,CUST0195,PRD0052,2023-12-11,12.0,476.07
ORD001013,CUST0123,PRD0023,2023-07-27,6.0,201.54
ORD001014,CUST0134,PRD0025,2024-05-28,13.0,143.9
ORD001015,CUST0009,PRD0059,2024-09-27,12.0,460.22
ORD001016,CUST0006,PRD0050,2024-08-08,5.0,285.21
ORD001017,CUST0073,PRD0043,2023-06-15,14.0,674.74
ORD001018,CUST0103,PRD0019,2023-01-22,7.0,458.22
ORD001019,CUST0223,PRD0005,2023-06-03,14.0,160.38
ORD001020,CUST0160,PRD0051,2024-03-14,,502.39
ORD001021,CUST0041,PRD0011,2023-10-22,7.0,816.42
ORD001022,CUST0114,PRD0056,2023-08-07,13.0,711.44
ORD001023,CUST0204,PRD0012,2024-10-30,4.0,78.44
ORD001024,CUST0008,PRD0010,2024-05-09,12.0,260.5
ORD001025,CUST0072,PRD0008,2023-08-18,13.0,68.43
ORD001026,CUST0178,PRD0024,2023-01-20,5.0,650.79
ORD001027,CUST0092,PRD0060,2024-07-06,13.0,320.42
ORD001028,CUST0062,PRD0028,2023-05-28,3.0,375.61
ORD001029,CUST0084,PRD0041,2023-04-18,4.0,700.93
ORD001030,CUST0062,PRD0036,2024-02-07,14.0,291.11
ORD001031,CUST0111,PRD0037,2024-08-18,4.0,38.5
ORD001032,CUST0127,PRD0021,2024-04-27,3.0,472.24
ORD001033,CUST0007,PRD0008,2024-01-02,13.0,68.43
ORD001034,CUST0203,PRD0055,2024-02-18,10.0,540.73
ORD001035,CUST0084,PRD0009,2023-11-05,5.0,365.6
ORD001036,CUST0208,PRD0047,2023-05-14,5.0,491.72
ORD001037,CUST0132,PRD0015,2024-12-19,11.0,547.01
ORD001038,CUST0134,PRD0048,2023-10-10,7.0,253.91
ORD001039,CUST0058,PRD0046,2023-03-14,4.0,400.12
ORD001040,CUST0022,PRD0040,2024-04-25,13.0,37.04
ORD001041,CUST0154,PRD0018,2023-12-18,4.0,141.2
ORD001042,CUST0127,PRD0042,2024-07-13,9.0,259.69
ORD001043,CUST0003,PRD0060,2023-11-22,6.0,320.42
ORD001044,CUST0127,PRD0020,2024-03-18,4.0,532.93
ORD001045,CUST0041,PRD0006,2023-04-10,2.0,100.25
ORD001046,CUST0188,PRD0012,2023-02-28,6.0,78.44
ORD001047,CUST0106,PRD0002,2024-05-22,2.0,136.86
ORD001048,CUST0014,PRD0007,2023-09-15,5.0,723.68
ORD001049,CUST0203,PRD0016,2024-02-17,6.0,544.93
ORD001050,CUST0210,PRD0003,2024-03-27,4.0,136.62
ORD001051,CUST0246,PRD0045,2023-03-06,14.0,554.21
ORD001052,CUST0012,PRD0003,2024-08-17,13.0,136.62
ORD001053,CUST0087,PRD0027,2023-06-03,3.0,370.3
ORD001054,CUST0012,PRD0050,2023-09-23,7.0,285.21
ORD001055,CUST0141,PRD0043,2023-03-20,2.0,674.74
ORD001056,CUST0025,PRD0040,2023-11-11,13.0,37.04
ORD001057,CUST0045,PRD0038,2024-10-23,11.0,199.83
ORD001058,CUST0243,PRD0033,2024-07-13,14.0,406.65
ORD001059,CUST0122,PRD0028,2023-09-05,6.0,375.61
ORD001060,CUST0147,PRD0001,2024-09-01,13.0,133.49
ORD001061,CUST0055,PRD0055,2024-02-18,4.0,540.73
ORD001062,CUST0238,PRD0008,2023-01-25,6.0,68.43
ORD001063,CUST0100,PRD0037,2023-10-11,4.0,38.5
ORD001064,CUST0173,PRD0032,2024-03-24,4.0,216.61
ORD001065,CUST0136,PRD0060,2023-10-28,4.0,320.42
ORD001066,CUST0221,PRD0048,2023-03-09,9.0,253.91
ORD001067,CUST0119,PRD0043,2023-01-07,7.0,674.74
ORD001068,CUST0053,PRD0037,2023-05-17,3.0,38.5
ORD001069,CUST0183,PRD0004,2023-06-13,3.0,110.29
ORD001070,CUST0032,PRD0030,2023-03-24,6.0,67.45
ORD001071,CUST0051,PRD0006,2024-10-11,6.0,100.25
ORD001072,CUST0044,PRD0046,2024-02-24,4.0,400.12
ORD001073,CUST0082,PRD0054,2023-03-14,9.0,103.87
ORD001074,CUST0198,PRD0019,2023-08-25,,458.22
ORD001075,CUST0146,PRD0032,2023-02-15,9.0,216.61
ORD001076,CUST0211,PRD0009,2024-09-09,4.0,365.6
ORD001077,CUST0150,PRD0012,2023-09-19,2.0,78.44
ORD001078,CUST0037,PRD0011,2023-06-25,2.0,816.42
ORD001079,CUST0096,PRD0046,2023-06-15,5.0,400.12
ORD001080,CUST0056,PRD0055,2024-10-18,4.0,540.73
ORD001081,CUST0105,PRD0016,2024-01-05,7.0,544.93
ORD001082,CUST0059,PRD0001,2023-02-23,14.0,133.49
ORD001083,CUST0131,PRD0045,2024-11-20,11.0,554.21
ORD001084,CUST0156,PRD0055,2024-02-23,5.0,540.73
ORD001085,CUST0202,PRD0053,2024-05-21,6.0,742.35
ORD001086,CUST0243,PRD0021,2023-12-07,10.0,472.24
ORD001087,CUST0035,PRD0030,2023-05-07,4.0,67.45
ORD001088,CUST0189,PRD0013,2024-02-13,13.0,326.99
ORD001089,CUST0093,PRD0034,2024-01-02,12.0,138.13
ORD001090,CUST0182,PRD0004,2023-09-28,2.0,110.29
ORD001091,CUST0191,PRD0028,2024-10-05,13.0,375.61
ORD001092,CUST0207,PRD0038,2024-08-27,10.0,199.83
ORD001093,CUST0097,PRD0058,2024-01-14,9.0,45.4
ORD001094,CUST0135,PRD0031,2023-03-14,10.0,490.91
ORD001095,CUST0076,PRD0059,2023-09-05,7.0,460.22
ORD001096,CUST0049,PRD0055,2023-02-12,4.0,540.73
ORD001097,CUST0094,PRD0027,2024-01-12,3.0,370.3
ORD001098,CUST0213,PRD0005,2023-02-10,10.0,160.38
ORD001099,CUST0159,PRD0025,2023-06-19,14.0,143.9
ORD001100,CUST0186,PRD0003,2023-07-31,3.0,136.62
ORD001101,CUST0189,PRD0033,2024-05-07,9.0,406.65
ORD001102,CUST0024,PRD0004,2024-11-10,5.0,110.29
ORD001103,CUST0148,PRD0025,2023-02-08,13.0,143.9
ORD001104,CUST0037,PRD0020,2024-01-04,3.0,532.93
ORD001105,CUST0004,PRD0034,2023-05-31,5.0,138.13
ORD001106,CUST0220,PRD0026,2023-04-21,2.0,174.95
ORD001107,CUST0108,PRD0005,2024-04-24,11.0,160.38
ORD001108,CUST0126,PRD0035,2024-03-11,4.0,387.88
ORD001109,CUST0020,PRD0028,2023-02-16,10.0,375.61
ORD001110,CUST0188,PRD0029,2024-07-28,2.0,154.64
ORD001111,CUST0152,PRD0009,2024-01-01,2.0,365.6
ORD001112,CUST0050,PRD0052,2023-03-10,12.0,476.07
ORD001113,CUST0177,PRD0038,2023-10-26,8.0,199.83
ORD001114,CUST0179,PRD0050,2023-10-23,1.0,285.21
ORD001115,CUST0096,PRD0006,2023-07-22,14.0,100.25
ORD001116,CUST0105,PRD0019,2023-03-02,7.0,458.22
ORD001117,CUST0164,PRD0060,2023-11-10,5.0,320.42
ORD001118,CUST0250,PRD0044,2023-06-10,11.0,162.81
ORD001119,CUST0117,PRD0057,2023-11-27,8.0,133.48
ORD001120,CUST0098,PRD0011,2024-06-11,1.0,816.42
ORD001121,CUST0228,PRD0002,2023-12-04,11.0,136.86
ORD001122,CUST0066,PRD0047,2024-08-28,7.0,491.72
ORD001123,CUST0079,PRD0044,2023-10-31,5.0,162.81
ORD001124,CUST0162,PRD0044,2024-05-17,4.0,162.81
ORD001125,CUST0164,PRD0009,2024-10-11,7.0,365.6
ORD001126,CUST0006,PRD0021,2023-12-04,10.0,472.24
ORD001127,CUST0039,PRD0024,2024-07-03,2.0,650.79
ORD001128,CUST0170,PRD0034,2024-09-30,12.0,138.13
ORD001129,CUST0243,PRD0022,2023-10-02,1.0,365.55
ORD001130,CUST0115,PRD0003,2023-06-13,1.0,136.62
ORD001131,CUST0186,PRD0012,2024-03-18,11.0,78.44
ORD001132,CUST0246,PRD0028,2023-11-15,12.0,375.61
ORD001133,CUST0125,PRD0030,2024-08-11,1.0,67.45
ORD001134,CUST0012,PRD0026,2024-05-18,12.0,174.95
ORD001135,CUST0131,PRD0048,2024-11-16,5.0,253.91
ORD001136,CUST0237,PRD0021,2024-01-22,10.0,472.24
ORD001137,CUST0018,PRD0028,2024-08-25,7.0,375.61
ORD001138,CUST0040,PRD0056,2024-11-21,2.0,711.44
ORD001139,CUST0021,PRD0026,2024-05-08,10.0,174.95
ORD001140,CUST0143,PRD0033,2024-05-04,8.0,406.65
ORD001141,CUST0225,PRD0021,2024-12-21,4.0,472.24
ORD001142,CUST0099,PRD0035,2023-03-14,12.0,387.88
ORD001143,CUST0026,PRD0052,2024-05-23,3.0,476.07
ORD001144,CUST0008,PRD0034,2024-01-25,10.0,138.13
ORD001145,CUST0100,PRD0041,2024-09-10,11.0,700.93
ORD001146,CUST0240,PRD0051,2023-10-22,8.0,502.39
ORD001147,CUST0222,PRD0047,2024-01-04,2.0,491.72
ORD001148,CUST0087,PRD0018,2024-11-24,11.0,141.2
ORD001149,CUST0042,PRD0058,2024-07-02,11.0,45.4
ORD001150,CUST0172,PRD0011,2024-10-10,13.0,816.42
ORD001151,CUST0014,PRD0057,2024-07-21,3.0,133.48
ORD001152,CUST0078,PRD0023,2023-07-06,12.0,201.54
ORD001153,CUST0002,PRD0048,2024-03-20,3.0,253.91
ORD001154,CUST0119,PRD0022,2024-07-23,10.0,365.55
ORD001155,CUST0037,PRD0017,2023-12-29,11.0,160.45
ORD001156,CUST0069,PRD0005,2023-05-03,1.0,160.38
ORD001157,CUST0166,PRD0044,2023-07-07,6.0,162.81
ORD001158,CUST0237,PRD0011,2024-11-10,2.0,
ORD001159,CUST0041,PRD0030,2024-02-24,1.0,67.45
ORD001160,CUST0062,PRD0015,2024-09-17,2.0,547.01
ORD001161,CUST0246,PRD0027,2023-09-09,12.0,370.3
ORD001162,CUST0060,PRD0035,2024-09-10,6.0,387.88
ORD001163,CUST0125,PRD0033,2024-07-02,14.0,406.65
ORD001164,CUST0111,PRD0020,2023-12-01,,532.93
ORD001165,CUST0014,PRD0016,2023-04-02,6.0,544.93
ORD001166,CUST0248,PRD0034,2024-06-13,12.0,138.13
ORD001167,CUST0231,PRD0002,2023-03-04,9.0,136.86
ORD001168,CUST0217,PRD0035,2024-10-23,13.0,387.88
ORD001169,CUST0084,PRD0040,2024-05-26,10.0,37.04
ORD001170,CUST0130,PRD0056,2023-05-19,12.0,711.44
ORD001171,CUST0231,PRD0028,2024-11-28,10.0,375.61
ORD001172,CUST0070,PRD0047,2023-07-04,8.0,491.72
ORD001173,CUST0145,PRD0039,2023-07-24,1.0,112.92
ORD001174,CUST0123,PRD0006,2023-08-02,13.0,100.25
ORD001175,CUST0089,PRD0009,2023-09-13,8.0,365.6
ORD001176,CUST0249,PRD0020,2023-05-15,9.0,532.93
ORD001177,CUST0028,PRD0060,2024-07-26,6.0,320.42
ORD001178,CUST0066,PRD0001,2023-03-29,10.0,133.49
ORD001179,CUST0163,PRD0008,2023-07-26,5.0,68.43
ORD001180,CUST0229,PRD0055,2023-05-09,6.0,540.73
ORD001181,CUST0005,PRD0023,2023-01-03,13.0,201.54
ORD001182,CUST0193,PRD0003,2023-05-01,6.0,136.62
ORD001183,CUST0168,PRD0004,2024-01-20,9.0,110.29
ORD001184,CUST0204,PRD0058,2024-09-05,4.0,45.4
ORD001185,CUST0184,PRD0025,2023-02-07,2.0,143.9
ORD001186,CUST0164,PRD0047,2023-12-07,11.0,491.72
ORD001187,CUST0045,PRD0038,2024-10-06,11.0,199.83
ORD001188,CUST0151,PRD0015,2024-12-14,9.0,547.01
ORD001189,CUST0047,PRD0021,2023-01-21,2.0,472.24
ORD001190,CUST0031,PRD0035,2023-08-30,10.0,387.88
ORD001191,CUST0139,PRD0057,2024-03-30,9.0,133.48
ORD001192,CUST0010,PRD0053,2024-09-12,2.0,742.35
ORD001193,CUST0195,PRD0053,2023-10-30,12.0,742.35
ORD001194,CUST0118,PRD0046,2024-08-18,8.0,400.12
ORD001195,CUST0014,PRD0052,2024-08-17,9.0,476.07
ORD001196,CUST0080,PRD0014,2023-03-10,12.0,635.89
ORD001197,CUST0202,PRD0036,2023-05-09,10.0,291.11
ORD001198,CUST0093,PRD0012,2023-07-15,9.0,78.44
ORD001199,CUST0010,PRD0017,2023-05-20,10.0,160.45
ORD001200,CUST0076,PRD0039,2024-03-19,9.0,112.92
ORD001201,CUST0094,PRD0009,2023-10-10,2.0,365.6
ORD001202,CUST0105,PRD0035,2023-11-08,4.0,387.88
ORD001203,CUST0001,PRD0060,2024-06-18,7.0,320.42
ORD001204,CUST0133,PRD0013,2024-10-26,12.0,326.99
ORD001205,CUST0020,PRD0015,2023-10-04,2.0,547.01
ORD001206,CUST0008,PRD0018,2023-03-02,1.0,141.2
ORD001207,CUST0171,PRD0051,2023-11-15,3.0,502.39
ORD001208,CUST0204,PRD0033,2023-02-21,12.0,406.65
ORD001209,CUST0001,PRD0006,2023-06-02,4.0,100.25
ORD001210,CUST0057,PRD0059,2023-11-07,8.0,460.22
ORD001211,CUST0064,PRD0027,2024-06-27,6.0,370.3
ORD001212,CUST0118,PRD0023,2024-07-20,11.0,201.54
ORD001213,CUST0212,PRD0059,2024-01-24,2.0,460.22
ORD001214,CUST0028,PRD0027,2024-07-01,9.0,370.3
ORD001215,CUST0121,PRD0034,2024-09-13,14.0,138.13
ORD001216,CUST0107,PRD0056,2023-06-26,2.0,711.44
ORD001217,CUST0165,PRD0046,2023-12-28,13.0,400.12
ORD001218,CUST0175,PRD0038,2023-11-10,12.0,199.83
ORD001219,CUST0229,PRD0014,2023-04-07,5.0,635.89
ORD001220,CUST0204,PRD0036,2023-08-01,12.0,291.11
ORD001221,CUST0165,PRD0053,2023-05-17,4.0,742.35
ORD001222,CUST0049,PRD0008,2023-01-06,13.0,68.43
ORD001223,CUST0241,PRD0035,2023-04-19,7.0,387.88
ORD001224,CUST0120,PRD0019,2024-06-30,8.0,458.22
ORD001225,CUST0044,PRD0030,2023-02-08,5.0,67.45
ORD001226,CUST0056,PRD0014,2024-10-23,10.0,635.89
ORD001227,CUST0156,PRD0059,2024-02-29,14.0,460.22
ORD001228,CUST0111,PRD0020,2024-09-21,14.0,532.93
ORD001229,CUST0207,PRD0049,2023-09-18,5.0,267.83
ORD001230,CUST0134,PRD0025,2024-03-01,2.0,143.9
ORD001231,CUST0108,PRD0040,2023-03-28,8.0,37.04
ORD001232,CUST0189,PRD0024,2024-04-09,14.0,650.79
ORD001233,CUST0148,PRD0014,2023-03-17,2.0,635.89
ORD001234,CUST0114,PRD0026,2024-04-15,10.0,174.95
ORD001235,CUST0078,PRD0038,2024-02-18,12.0,199.83
ORD001236,CUST0130,PRD0023,2024-12-26,6.0,201.54
ORD001237,CUST0201,PRD0022,2024-04-01,8.0,365.55
ORD001238,CUST0037,PRD0048,2023-10-12,6.0,253.91
ORD001239,CUST0020,PRD0057,2023-08-27,4.0,133.48
ORD001240,CUST0026,PRD0019,2024-11-07,13.0,458.22
ORD001241,CUST0029,PRD0046,2024-08-21,4.0,400.12
ORD001242,CUST0001,PRD0051,2024-10-14,6.0,502.39
ORD001243,CUST0119,PRD0003,2024-11-02,14.0,136.62
ORD001244,CUST0035,PRD0042,2024-07-11,13.0,259.69
ORD001245,CUST0198,PRD0019,2024-01-07,4.0,458.22
ORD001246,CUST0229,PRD0009,2024-05-09,8.0,365.6
ORD001247,CUST0245,PRD0028,2024-09-15,9.0,375.61
ORD001248,CUST0059,PRD0020,2023-02-14,1.0,532.93
ORD001249,CUST0069,PRD0045,2024-02-05,13.0,554.21
ORD001250,CUST0161,PRD0007,2023-09-04,4.0,723.68
ORD001251,CUST0241,PRD0014,2024-09-07,4.0,635.89
ORD001252,CUST0179,PRD0009,2024-08-19,2.0,365.6
ORD001253,CUST0206,PRD0059,2024-03-25,6.0,460.22
ORD001254,CUST0012,PRD0060,2024-04-29,3.0,320.42
ORD001255,CUST0234,PRD0055,2024-10-07,7.0,540.73
ORD001256,CUST0020,PRD0057,2024-09-11,13.0,133.48
ORD001257,CUST0181,PRD0060,2023-01-18,11.0,320.42
ORD001258,CUST0242,PRD0019,2024-08-28,11.0,458.22
ORD001259,CUST0216,PRD0047,2024-10-23,5.0,491.72
ORD001260,CUST0043,PRD0052,2023-10-16,4.0,476.07
ORD001261,CUST0126,PRD0014,2024-02-18,5.0,635.89
ORD001262,CUST0226,PRD0056,2024-12-21,8.0,711.44
ORD001263,CUST0217,PRD0038,2024-09-29,3.0,199.83
ORD001264,CUST0050,PRD0053,2023-08-23,14.0,742.35
ORD001265,CUST0029,PRD0036,2024-02-20,7.0,291.11
ORD001266,CUST0185,PRD0040,2024-05-13,14.0,37.04
ORD001267,CUST0039,PRD0017,2024-09-25,6.0,160.45
ORD001268,CUST0223,PRD0030,2024-10-11,12.0,67.45
ORD001269,CUST0184,PRD0009,2023-04-25,1.0,365.6
ORD001270,CUST0239,PRD0033,2024-11-04,13.0,406.65
ORD001271,CUST0171,PRD0056,2024-12-13,7.0,711.44
